student,course,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimeWE,avgstepTimePS,stepTimeDeviation,englishSymbolicSwitchCount,UseCount,PrepCount,MorphCount,OptionalCount,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,SystemInfoHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp
jckindle,CSC226-001-STADDON-S16,132,0,447.765,439.23,8.535,3.366654135,0.656538462,3.66025,4.935559318,0,8,7,10,1,20,16,10,2,8,0.153846154,0.842105263,0.260162602,113,0,113,0,113,0,9,104,0.920353982,0,0.079646018,12,0,9,0,4
blaffra,CSC226-001-STADDON-S16,60,0,397.442,382.077,15.365,6.021848485,1.707222222,6.703105263,10.97792069,0,7,5,2,0,13,13,1,1,0,0.276595745,0.866666667,0.419354839,53,0,53,0,53,0,6,47,0.886792453,0,0.113207547,9,0,6,0,0
blaffra,CSC226-001-STADDON-S16,75,6,443.153,364.385,78.768,5.681448718,11.25257143,5.132183099,8.247488839,0,8,7,2,0,13,12,5,2,3,0.222222222,0.8,0.347826087,65,0,65,0,65,0,11,54,0.830769231,0.092307692,0.169230769,3,0,5,0,0
blaffra,CSC226-001-STADDON-S16,242,11,1562.446,1495.881,66.565,6.377330612,6.6565,6.365451064,9.261061799,0,9,11,23,4,36,26,21,15,6,0.136842105,1.181818182,0.245283019,209,0,209,0,209,0,19,190,0.909090909,0.052631579,0.090909091,45,0,8,0,2
blaffra,CSC226-001-STADDON-S16,88,0,298.971,261.731,37.24,3.359224719,1.96,3.739014286,7.495307645,0,8,5,2,2,13,11,6,6,0,0.177419355,0.611111111,0.275,76,0,76,0,76,0,14,62,0.815789474,0,0.184210526,8,0,14,0,1
blaffra,CSC226-001-STADDON-S16,82,0,219.516,209.743,9.773,2.552511628,0.751769231,2.873191781,3.438706138,0,4,0,14,3,17,16,5,2,3,0.271186441,0.842105263,0.41025641,69,0,69,0,69,0,10,59,0.855072464,0,0.144927536,0,0,10,0,2
blaffra,CSC226-001-STADDON-S16,102,0,457.707,453.648,4.059,4.359114286,1.353,4.447529412,6.002443172,0,7,5,14,1,15,22,5,4,1,0.247191011,1.157894737,0.407407407,90,0,90,0,90,0,1,89,0.988888889,0,0.011111111,3,0,1,0,0
wjbaker2,CSC226-001-STADDON-S16,250,4,1617.244,1559.148,58.096,6.342133333,5.281454545,6.38995082,11.26736739,0,17,21,1,2,85,13,28,18,10,0.084415584,0.866666667,0.153846154,167,3,170,0,170,0,16,154,0.905882353,0.023529412,0.094117647,26,2,5,0,2
wjbaker2,CSC226-001-STADDON-S16,95,0,485.169,371.646,113.523,5.05384375,6.306833333,4.764692308,8.581455834,0,12,5,0,0,26,4,13,3,10,0.068965517,0.266666667,0.109589041,70,0,70,0,70,0,12,58,0.828571429,0,0.171428571,0,0,12,0,0
wjbaker2,CSC226-001-STADDON-S16,725,25,2229.45,2160.872,68.578,3.049863201,7.619777778,2.992897507,4.492898388,0,45,35,10,21,169,31,80,24,56,0.058380414,1.722222222,0.112932605,562,0,562,0,562,0,31,531,0.944839858,0.044483986,0.055160142,107,0,6,0,13
wjbaker2,CSC226-001-STADDON-S16,450,2,1552.623,1488.944,63.679,3.427423841,7.075444444,3.353477477,5.920671196,0,56,19,1,4,115,16,64,10,54,0.048632219,0.888888889,0.09221902,338,0,338,0,338,0,9,329,0.973372781,0.00591716,0.026627219,41,0,7,0,3
wjbaker2,CSC226-001-STADDON-S16,355,12,1375.984,1350.868,25.116,3.822177778,3.588,3.82682153,7.308686172,0,37,14,21,3,64,24,51,14,37,0.086021505,1.411764706,0.162162162,296,0,296,0,296,0,17,279,0.942567568,0.040540541,0.057432432,40,0,5,0,9
wjbaker2,CSC226-001-STADDON-S16,664,1,2850.042,2815.818,34.224,4.272926537,1.629714286,4.358851393,8.346200911,2,52,37,48,12,107,37,112,25,87,0.06864564,1.027777778,0.128695652,560,0,560,0,560,0,21,539,0.9625,0.001785714,0.0375,57,0,15,0,7
mlbrow15,CSC226-001-STADDON-S16,111,11,545.931,527.772,18.159,4.626533898,1.396846154,5.0264,8.842205923,0,10,7,0,0,33,11,6,1,5,0.15942029,0.733333333,0.261904762,85,0,85,0,85,0,16,69,0.811764706,0.129411765,0.188235294,0,0,5,0,0
mlbrow15,CSC226-001-STADDON-S16,84,7,500.569,433.081,67.488,5.753666667,8.436,5.482037975,10.5784599,0,6,8,0,0,20,11,3,3,0,0.2,0.733333333,0.314285714,67,0,67,0,67,0,12,55,0.820895522,0.104477612,0.179104478,0,0,5,0,1
mlbrow15,CSC226-001-STADDON-S16,174,13,829.728,764.622,65.106,4.687728814,5.918727273,4.606156627,7.42387009,0,10,10,7,4,28,19,12,6,6,0.149606299,0.863636364,0.255033557,149,0,149,0,149,0,22,127,0.852348993,0.087248322,0.147651007,7,0,9,0,0
mlbrow15,CSC226-001-STADDON-S16,142,1,516.233,458.824,57.409,3.560227586,5.7409,3.398696296,3.530359474,0,15,9,7,3,19,20,14,7,7,0.169491525,1.111111111,0.294117647,126,0,126,0,126,0,8,118,0.936507937,0.007936508,0.063492063,1,0,7,0,0
mlbrow15,CSC226-001-STADDON-S16,106,4,689.708,681.782,7.926,6.32759633,0.99075,6.750316832,11.24027031,0,6,3,14,3,16,17,9,6,3,0.204819277,0.894736842,0.333333333,93,0,93,0,93,0,10,83,0.892473118,0.043010753,0.107526882,0,0,6,0,0
mlbrow15,CSC226-001-STADDON-S16,157,5,708.311,705.273,3.038,4.42694375,1.012666667,4.492184713,7.415137037,0,11,6,22,2,21,23,18,8,10,0.172932331,1.210526316,0.302631579,139,0,139,0,139,0,6,133,0.956834532,0.035971223,0.043165468,0,0,1,0,8
drjohns7,CSC226-001-STADDON-S16,88,0,673.04,610.797,62.243,7.236989247,6.2243,7.359,10.75153977,0,6,6,0,0,34,11,1,0,1,0.22,0.733333333,0.338461538,52,7,59,0,59,2,9,50,0.847457627,0,0.152542373,16,2,5,0,0
drjohns7,CSC226-001-STADDON-S16,122,0,720.237,698.555,21.682,5.761896,3.097428571,5.919957627,7.609598762,0,12,7,4,1,18,10,14,9,5,0.098039216,0.666666667,0.170940171,107,0,107,0,107,0,5,102,0.953271028,0,0.046728972,30,0,5,0,0
drjohns7,CSC226-001-STADDON-S16,47,0,178.26,148.505,29.755,3.71375,1.416904762,5.500185185,9.826179053,0,3,4,0,0,8,7,0,0,0,0.304347826,0.318181818,0.311111111,40,0,40,0,40,0,17,23,0.575,0,0.425,1,0,17,0,0
drjohns7,CSC226-001-STADDON-S16,98,0,653.431,631.857,21.574,6.469613861,2.397111111,6.86801087,10.47711027,0,9,4,5,0,23,16,2,1,1,0.225352113,0.888888889,0.359550562,78,0,78,0,78,0,7,71,0.91025641,0,0.08974359,15,0,7,0,0
drjohns7,CSC226-001-STADDON-S16,80,0,507.968,482.079,25.889,6.120096386,2.157416667,6.78984507,10.0316689,0,5,0,12,2,22,14,5,3,2,0.269230769,0.736842105,0.394366197,61,0,61,0,61,0,9,52,0.852459016,0,0.147540984,4,0,9,0,0
drjohns7,CSC226-001-STADDON-S16,79,0,604.069,519.741,84.328,7.5508625,6.486769231,7.757328358,9.717930373,0,3,7,4,0,12,12,2,1,1,0.203389831,0.631578947,0.307692308,68,0,68,0,68,0,9,59,0.867647059,0,0.132352941,13,0,9,0,2
jchardi3,CSC226-001-STADDON-S16,268,12,1729.328,1631.395,97.933,6.381284133,7.533307692,6.323236434,11.28228158,0,10,11,2,5,55,11,17,10,7,0.058823529,0.733333333,0.108910891,216,0,216,0,216,0,29,187,0.865740741,0.055555556,0.134259259,86,8,9,0,2
jchardi3,CSC226-001-STADDON-S16,568,36,5059.65,5046.415,13.235,8.799391304,1.890714286,8.884533451,14.93671798,0,35,18,16,22,83,37,54,31,23,0.082589286,1.275862069,0.155136268,492,0,492,0,492,0,44,448,0.910569106,0.073170732,0.089430894,133,0,5,0,3
jchardi3,CSC226-001-STADDON-S16,1350,26,7986.423,7946.736,39.687,5.885352248,2.6458,5.921561848,8.753690853,2,105,17,62,31,112,92,123,91,32,0.076539101,1.559322034,0.14591594,1237,8,1245,0,1245,0,43,1202,0.965461847,0.020883534,0.034538153,449,0,9,0,16
jchardi3,CSC226-001-STADDON-S16,775,24,5508.268,5421.437,86.831,7.043820972,8.6831,7.022586788,11.7754142,0,11,24,59,14,81,60,48,32,16,0.089820359,2.5,0.173410405,701,0,701,0,701,0,33,668,0.952924394,0.034236805,0.047075606,148,0,7,0,22
jchardi3,CSC226-001-STADDON-S16,84,0,344.558,309.632,34.926,3.960436782,3.175090909,4.074105263,6.459181857,0,5,0,10,2,21,15,2,2,0,0.263157895,0.789473684,0.394736842,66,0,66,0,66,0,9,57,0.863636364,0,0.136363636,1,0,9,0,2
jchardi3,CSC226-001-STADDON-S16,253,0,1408.361,1403.233,5.128,5.501410156,1.709333333,5.546375494,9.867344982,0,8,7,25,0,31,28,12,10,2,0.125,1.473684211,0.230452675,224,1,225,0,225,0,1,224,0.995555556,0,0.004444444,18,0,1,0,9
amombong,CSC226-001-STADDON-S16,385,8,2810.91,2525.935,284.975,7.189028133,3.700974026,8.044378981,15.81230184,8,8,9,19,5,115,14,27,18,9,0.059574468,0.933333333,0.112,276,0,276,0,276,8,41,235,0.851449275,0.028985507,0.148550725,83,6,9,1,5
amombong,CSC226-001-STADDON-S16,601,40,4827.195,4783.88,43.315,7.992044702,4.812777778,8.040134454,14.5524973,2,25,14,54,19,143,49,63,35,28,0.118932039,3.266666667,0.229508197,461,0,461,0,461,0,49,412,0.893709328,0.086767896,0.106290672,23,0,6,1,15
amombong,CSC226-001-STADDON-S16,379,9,1652.288,1608.046,44.242,4.291657143,3.403230769,4.322704301,8.921027049,0,22,21,38,1,89,53,29,14,15,0.192028986,2.944444444,0.360544218,296,0,268,28,296,0,20,276,0.932432432,0.030405405,0.067567568,10,0,5,0,0
amombong,CSC226-001-STADDON-S16,139,1,605.864,485.752,120.112,4.266647887,6.0056,3.98157377,7.777783533,0,12,8,6,0,30,21,5,4,1,0.216494845,1.05,0.358974359,112,0,112,0,112,0,15,97,0.866071429,0.008928571,0.133928571,2,0,14,0,1
amombong,CSC226-001-STADDON-S16,213,0,1587.073,1556.667,30.406,7.347560185,1.600315789,7.901862944,14.1216034,0,9,7,22,5,45,22,21,11,10,0.142857143,0.785714286,0.241758242,171,0,171,0,171,0,17,154,0.900584795,0,0.099415205,23,0,15,0,1
amombong,CSC226-001-STADDON-S16,264,13,1284.55,1282.021,2.529,4.77527881,0.843,4.81962782,8.185849941,0,12,10,25,1,59,37,11,6,5,0.191709845,1.088235294,0.325991189,210,0,210,0,210,0,17,193,0.919047619,0.061904762,0.080952381,29,0,1,0,4
madair,CSC226-001-STADDON-S16,208,12,1654.694,1554.531,100.163,7.805160377,5.891941176,7.971953846,13.30424447,6,17,11,8,0,41,17,19,5,14,0.123188406,1.133333333,0.222222222,169,2,171,0,171,2,33,138,0.807017544,0.070175439,0.192982456,6,2,10,0,8
madair,CSC226-001-STADDON-S16,88,2,498.595,452.19,46.405,5.361236559,6.629285714,5.258023256,8.63573585,0,14,6,0,0,16,12,8,1,7,0.171428571,0.75,0.279069767,77,0,77,0,77,0,7,70,0.909090909,0.025974026,0.090909091,0,0,5,0,0
madair,CSC226-001-STADDON-S16,347,2,1962.554,1930.671,31.883,5.5754375,4.554714286,5.596147826,10.78698497,2,51,14,4,10,64,23,56,12,44,0.084249084,1.277777778,0.158075601,288,0,111,177,288,0,15,273,0.947916667,0.006944444,0.052083333,1,0,5,0,6
madair,CSC226-001-STADDON-S16,238,9,1364.397,1279.615,84.782,5.66139834,6.521692308,5.612346491,10.95908461,0,30,10,11,3,26,23,31,5,26,0.118556701,1.277777778,0.216981132,215,0,215,0,215,0,21,194,0.902325581,0.041860465,0.097674419,0,0,9,2,4
madair,CSC226-001-STADDON-S16,482,5,2748.73,2734.66,14.07,5.667484536,1.005,5.806072187,11.72933024,4,18,8,84,8,73,66,53,8,45,0.170984456,2.444444444,0.319612591,407,5,182,230,412,0,26,386,0.936893204,0.012135922,0.063106796,11,0,10,0,15
madair,CSC226-001-STADDON-S16,365,11,2214.23,2146.143,68.087,6.016929348,2.521740741,6.293674487,12.39164582,2,19,14,52,3,58,40,48,14,34,0.149253731,1.904761905,0.276816609,310,0,216,94,310,0,42,268,0.864516129,0.035483871,0.135483871,19,0,17,5,0
cwong6,CSC226-001-STADDON-S16,489,1,1337.725,1213.667,124.058,2.69702621,2.885069767,2.6791766,5.310819028,16,45,18,3,12,143,19,59,28,31,0.06462585,0.441860465,0.112759644,340,13,350,3,353,2,59,294,0.83286119,0.002832861,0.16713881,74,8,10,0,5
cwong6,CSC226-001-STADDON-S16,237,0,885.447,808.582,76.865,3.674053942,3.84325,3.658742081,5.596691971,2,23,9,9,3,38,13,31,17,14,0.068062827,0.8125,0.125603865,196,7,203,0,203,0,12,191,0.9408867,0,0.0591133,62,0,10,1,6
cwong6,CSC226-001-STADDON-S16,161,0,592.539,523.681,68.858,3.591145455,4.918428571,3.468086093,5.649577857,0,11,11,0,6,27,16,12,2,10,0.123076923,0.888888889,0.216216216,138,0,138,0,138,0,8,130,0.942028986,0,0.057971014,28,0,8,0,8
cwong6,CSC226-001-STADDON-S16,204,0,844.729,810.505,34.224,4.080816425,2.444571429,4.199507772,9.519139185,0,14,12,2,11,30,21,18,11,7,0.127272727,1.166666667,0.229508197,177,0,177,0,177,0,12,165,0.93220339,0,0.06779661,45,0,9,2,6
cwong6,CSC226-001-STADDON-S16,133,0,464.338,439.119,25.219,3.41425,3.152375,3.430617188,7.675641726,0,7,3,12,2,27,18,6,3,3,0.174757282,0.947368421,0.295081967,109,0,109,0,109,0,6,103,0.944954128,0,0.055045872,13,0,6,0,2
cwong6,CSC226-001-STADDON-S16,182,1,792.343,716.798,75.545,4.237128342,3.147708333,4.397533742,8.02078524,0,9,3,19,0,46,16,15,9,6,0.128,0.761904762,0.219178082,141,0,141,0,141,0,16,125,0.886524823,0.007092199,0.113475177,18,0,15,0,2
stking3,CSC226-001-STADDON-S16,243,16,1162.24,1152.652,9.588,4.686451613,0.9588,4.84307563,10.26923446,8,22,9,1,2,95,11,23,15,8,0.090163934,0.733333333,0.160583942,153,0,153,0,153,0,31,122,0.797385621,0.104575163,0.202614379,35,2,6,1,0
stking3,CSC226-001-STADDON-S16,569,17,2738.518,2728.476,10.042,4.787618881,1.434571429,4.829161062,8.389940773,0,36,24,53,10,91,43,80,39,41,0.094298246,2.866666667,0.182590234,481,0,481,0,481,0,25,456,0.948024948,0.035343035,0.051975052,119,0,5,0,15
stking3,CSC226-001-STADDON-S16,158,4,672.063,669.376,2.687,4.097945122,0.383857143,4.263541401,7.895253827,0,11,7,5,1,58,18,6,1,5,0.189473684,1,0.318584071,106,0,106,0,106,2,11,95,0.896226415,0.037735849,0.103773585,5,0,5,0,3
stking3,CSC226-001-STADDON-S16,986,54,4220.134,4216.482,3.652,4.254167339,0.405777778,4.289401831,7.296889549,0,59,36,46,19,209,86,74,46,28,0.125181951,0.646616541,0.209756098,763,20,765,18,783,2,96,687,0.877394636,0.068965517,0.122605364,124,0,7,0,25
stking3,CSC226-001-STADDON-S16,92,5,303.491,294.149,9.342,3.194642105,0.849272727,3.50177381,6.844944877,0,5,1,13,4,13,17,6,2,4,0.25,0.894736842,0.390804598,82,0,82,0,82,0,14,68,0.829268293,0.06097561,0.170731707,1,0,9,0,4
stking3,CSC226-001-STADDON-S16,224,6,780.481,772.489,7.992,3.438242291,0.4995,3.661085308,4.587446595,0,10,7,23,1,46,23,18,12,6,0.144654088,0.58974359,0.232323232,181,0,181,0,181,0,22,159,0.878453039,0.033149171,0.121546961,9,0,12,0,7
otrinh,CSC226-001-STADDON-S16,222,14,1064.742,784.663,280.079,4.732186667,3.146955056,5.769580882,12.21986849,2,10,4,3,0,111,8,9,5,4,0.102564103,0.533333333,0.172043011,114,0,114,0,114,0,36,78,0.684210526,0.122807018,0.315789474,0,6,11,2,1
otrinh,CSC226-001-STADDON-S16,55,0,356.439,265.148,91.291,6.041338983,6.086066667,6.026090909,10.52309372,0,5,3,0,0,23,8,0,0,0,0.296296296,0.5,0.372093023,36,0,36,0,36,0,9,27,0.75,0,0.25,0,0,9,0,0
otrinh,CSC226-001-STADDON-S16,577,12,2656.018,2652.091,3.927,4.563604811,0.3927,4.636522727,8.851622737,0,62,14,37,3,121,65,51,13,38,0.150812065,2.826086957,0.286343612,461,0,460,1,461,0,30,431,0.934924078,0.026030369,0.065075922,0,0,6,0,6
otrinh,CSC226-001-STADDON-S16,178,0,1319.909,1219.691,100.218,7.252247253,11.13533333,7.050236994,11.25962464,0,19,6,27,1,23,33,20,7,13,0.218543046,1.833333333,0.390532544,159,0,159,0,159,0,8,151,0.949685535,0,0.050314465,0,0,7,0,6
otrinh,CSC226-001-STADDON-S16,583,2,2853.214,2843.909,9.305,4.852404762,1.163125,4.903291379,7.894200557,0,20,9,86,46,62,80,81,28,53,0.15936255,2.222222222,0.29739777,526,0,524,2,526,0,24,502,0.954372624,0.003802281,0.045627376,22,0,6,0,19
otrinh,CSC226-001-STADDON-S16,219,5,1122.596,1061.846,60.75,5.056738739,6.075,5.008707547,8.66870808,0,12,9,30,3,38,34,20,7,13,0.201183432,1.789473684,0.361702128,184,0,184,0,184,0,15,169,0.918478261,0.027173913,0.081521739,10,0,8,0,5
mcheste3,CSC226-001-STADDON-S16,273,17,2385.488,2359.564,25.924,8.5196,3.2405,8.674867647,15.25226389,2,23,20,17,3,39,32,31,17,14,0.14953271,1.684210526,0.274678112,240,1,241,0,241,0,27,214,0.887966805,0.070539419,0.112033195,0,2,5,1,4
mcheste3,CSC226-001-STADDON-S16,60,0,450.031,423.737,26.294,6.818651515,1.460777778,8.827854167,13.76241304,0,7,5,1,0,16,13,0,0,0,0.30952381,0.8125,0.448275862,50,0,50,0,50,0,8,42,0.84,0,0.16,0,0,6,2,0
mcheste3,CSC226-001-STADDON-S16,234,0,1399.545,1384.042,15.503,5.85583682,1.937875,5.99152381,10.93035722,0,16,14,25,1,24,28,28,14,14,0.133971292,1.555555556,0.246696035,215,0,215,0,215,0,6,209,0.972093023,0,0.027906977,0,0,6,0,11
mcheste3,CSC226-001-STADDON-S16,461,0,4141.805,4129.365,12.44,8.926303879,1.382222222,9.075527473,16.16990109,2,43,16,60,1,73,59,61,25,36,0.156084656,3.277777778,0.297979798,390,1,390,1,391,0,13,378,0.966751918,0,0.033248082,7,0,7,0,14
mcheste3,CSC226-001-STADDON-S16,59,0,243.569,224.779,18.79,3.581897059,1.043888889,4.49558,6.333332154,0,3,2,10,0,17,14,1,1,0,0.333333333,0.823529412,0.474576271,51,0,51,0,51,0,9,42,0.823529412,0,0.176470588,0,0,9,0,0
mcheste3,CSC226-001-STADDON-S16,79,0,553.139,550.622,2.517,6.584988095,0.359571429,7.150935065,12.90039064,0,9,5,10,0,13,19,5,1,4,0.279411765,1,0.436781609,71,0,71,0,71,0,3,68,0.957746479,0,0.042253521,0,0,3,0,2
jtwall3,CSC226-001-STADDON-S16,324,15,3031.982,2995.479,36.503,9.21575076,6.083833333,9.273928793,14.25986075,0,18,24,21,11,36,36,38,28,10,0.131868132,2.4,0.25,293,0,293,0,293,0,20,273,0.931740614,0.051194539,0.068259386,0,0,5,0,6
jtwall3,CSC226-001-STADDON-S16,51,0,374.165,246.393,127.772,7.195480769,5.555304348,8.496310345,10.22955702,0,2,5,2,0,8,6,3,2,1,0.2,0.4,0.266666667,44,0,44,0,44,0,14,30,0.681818182,0,0.318181818,0,0,13,1,0
