student,course,currLevel,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimeWE,avgstepTimePS,stepTimeDeviation,UseCount,PrepCount,MorphCount,OptionalCount,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp
cjhall3,CSC226-001-BARNES-F16,3,19,0,61.555,61.555,0,2.931190476,0,2.931190476,4.004003085,2,3,0,0,5,5,0,0,0,0.3125,1.25,0.5,16,0,16,0,16,0,0,16,1,0,0,0,0,0,0
cjhall3,CSC226-001-BARNES-F16,3,6,0,36.539,0,36.539,6.089833333,6.089833333,0,4.004003085,0,0,0,0,3,0,0,0,0,0,0,0.337406384,3,0,3,0,3,0,0,3,1,0,0,0,0,0,0
cjhall3,CSC226-001-BARNES-F16,3,7,0,2.266,0,2.266,0.323714286,0.323714286,0,4.00034306,0,0,0,0,2,0,0,0,0,0.180839747,0,0.337406384,5,0,5,0,5,0,5,0,0,0,1,0,5,0,0
cjhall3,CSC226-001-BARNES-F16,3,53,0,98.141,98.141,0,1.817425926,0,1.817425926,3.808502744,4,4,0,0,19,8,0,0,0,0.228571429,1.142857143,0.380952381,35,0,35,0,35,0,0,35,1,0,0,0,0,0,0
cjhall3,CSC226-001-BARNES-F16,4,84,0,89.674,89.674,0,1.054988235,0,1.054988235,3.501197897,5,3,0,2,52,6,4,4,0,0.181818182,1,0.307692308,33,0,33,0,33,0,0,33,1,0,0,5,0,0,0
cjhall3,CSC226-001-BARNES-F16,4,10,0,10.343,0,10.343,1.0343,1.0343,0,3.498830057,0,0,0,0,2,0,0,0,0,0,0,0.337406384,8,0,8,0,8,0,7,1,0.125,0,0.875,0,7,0,0
cjhall3,CSC226-001-BARNES-F16,4,127,0,239.482,239.482,0,1.870953125,0,1.870953125,3.288646888,6,3,0,2,68,10,1,1,0,0.166666667,1.666666667,0.303030303,60,0,60,0,60,0,0,60,1,0,0,0,0,0,0
cjhall3,CSC226-001-BARNES-F16,5,8,0,4.142,0,4.142,0.51775,0.51775,0,3.286926233,0,0,0,0,2,0,0,0,0,0.180839747,0,0.337406384,6,0,6,0,6,0,6,0,0,0,1,0,6,0,0
cjhall3,CSC226-001-BARNES-F16,5,54,0,83.24,83.24,0,1.513454545,0,1.513454545,3.174250802,2,3,6,0,24,9,2,2,0,0.290322581,1.125,0.461538462,31,0,31,0,31,0,0,31,1,0,0,0,0,0,0
cjhall3,CSC226-001-BARNES-F16,5,143,0,231.662,231.662,0,1.608763889,0,1.608763889,3.000592405,3,0,12,1,55,12,4,4,0,0.134831461,2,0.252631579,89,0,89,0,89,0,0,89,1,0,0,0,0,0,1
cjhall3,CSC226-001-BARNES-F16,6,74,0,142.742,142.742,0,1.928945946,0,1.928945946,2.955925653,3,0,12,1,24,11,5,5,0,0.22,1.571428571,0.385964912,50,0,50,0,50,0,0,50,1,0,0,1,0,0,0
cjhall3,CSC226-001-BARNES-F16,6,3,0,5.496,0.849,4.647,1.374,1.549,0.849,2.953406622,0,0,0,0,3,0,0,0,0,0.180839747,0,0.337406384,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
cjhall3,CSC226-001-BARNES-F16,6,114,0,233.334,233.334,0,4.631598379,0,0,9.832943687,6,6,5,1,40,16,2,1,1,0.213333333,1.329566161,0.337406384,75,0,75,0,75,0,0,75,1,0,0,1,0,0,3
msubram3,CSC226-002-BARNES-F16,1,53,20,171.476,171.476,0,3.175481481,0,3.175481481,3.920167311,6,4,0,0,5,4,6,5,1,0.137931034,1,0.242424242,49,0,49,0,49,0,20,29,0.591836735,0.408163265,0.408163265,0,0,0,0
msubram3,CSC226-002-BARNES-F16,1,29,17,58.485,58.485,0,1.9495,0,1.9495,3.488936832,2,1,0,0,2,3,0,0,0,0.272727273,1,0.428571429,28,0,28,0,28,0,17,11,0.392857143,0.607142857,0.607142857,0,0,0,0
msubram3,CSC226-002-BARNES-F16,1,66,28,337.472,337.472,0,5.036895522,0,5.036895522,8.571885331,3,4,0,0,5,5,2,1,1,0.147058824,1.25,0.263157895,62,0,62,0,62,0,28,34,0.548387097,0.451612903,0.451612903,4,0,0,0
msubram3,CSC226-002-BARNES-F16,1,132,0,964.566,964.566,0,7.25237594,0,7.25237594,10.58009941,7,4,9,0,16,11,9,6,3,0.096491228,2.75,0.186440678,117,0,117,0,117,0,3,114,0.974358974,0,0.025641026,21,0,0,4
msubram3,CSC226-002-BARNES-F16,2,34,0,128.053,0,128.053,3.766264706,3.766264706,0,10.58009941,0,0,0,0,4,0,0,0,0,0.180839747,0,0.337406384,30,0,30,0,30,0,30,0,0,0,1,0,13,17,0
msubram3,CSC226-002-BARNES-F16,2,6,0,3.785,0,3.785,0.630833333,0.630833333,0,10.56605876,0,0,0,0,2,0,0,0,0,0.180839747,0,0.337406384,4,0,4,0,4,0,4,0,0,0,1,0,4,0,0
msubram3,CSC226-002-BARNES-F16,2,166,0,1068.111,1068.111,0,6.395874251,0,6.395874251,10.67120783,5,7,13,5,24,20,10,6,4,0.13986014,4,0.27027027,142,1,143,0,143,0,0,143,1,0,0,25,0,0,16
msubram3,CSC226-002-BARNES-F16,3,7,0,61.558,0,61.558,8.794,8.794,0,10.66090421,0,0,0,0,2,0,0,0,0,0.180839747,0,0.337406384,5,0,5,0,5,0,5,0,0,0,1,0,5,0,0
msubram3,CSC226-002-BARNES-F16,3,12,9,63.91,63.91,0,4.916153846,0,4.916153846,4.623064135,0,0,0,0,4,0,0,0,0,0.180839747,0,0.337406384,9,0,9,0,9,0,9,0,0,1,1,0,0,0,0
msubram3,CSC226-002-BARNES-F16,3,58,29,210.343,210.343,0,3.565135593,0,3.565135593,7.213497906,4,1,4,0,5,6,3,2,1,0.24,1.2,0.4,54,0,54,0,54,0,29,25,0.462962963,0.537037037,0.537037037,0,0,0,0
msubram3,CSC226-002-BARNES-F16,3,8,7,7.625,7.625,0,0.953125,0,0.953125,6.884654595,0,0,0,0,1,0,0,0,0,0.180839747,0,0.337406384,7,0,7,0,7,0,7,0,0,1,1,0,0,0,0
msubram3,CSC226-002-BARNES-F16,3,5,4,2.74,2.74,0,0.548,0,0.548,6.506577162,0,0,0,0,1,0,0,0,0,0.180839747,0,0.337406384,4,0,4,0,4,0,4,0,0,1,1,0,0,0,0
msubram3,CSC226-002-BARNES-F16,3,3,2,2.07,2.07,0,0.69,0,0.69,6.389393411,0,0,0,0,1,0,0,0,0,0.180839747,0,0.337406384,2,0,2,0,2,0,2,0,0,1,1,0,0,0,0
msubram3,CSC226-002-BARNES-F16,3,4,3,2.225,2.225,0,0.55625,0,0.55625,6.25382182,0,0,0,0,1,0,0,0,0,0.180839747,0,0.337406384,3,0,3,0,3,0,3,0,0,1,1,0,0,0,0
msubram3,CSC226-002-BARNES-F16,3,52,3,476.992,476.992,0,9.172923077,0,9.172923077,11.59796494,3,1,3,0,12,5,2,1,1,0.161290323,1.25,0.285714286,40,0,37,3,40,0,9,31,0.775,0.075,0.225,4,0,0,1
msubram3,CSC226-002-BARNES-F16,3,52,4,165.948,165.948,0,3.191307692,0,3.191307692,10.16568733,0,0,8,0,19,5,3,2,1,0.2,1.25,0.344827586,33,0,4,29,33,0,8,25,0.757575758,0.121212121,0.242424242,0,0,0,0
msubram3,CSC226-002-BARNES-F16,3,154,6,655.167,655.167,0,4.226883871,0,4.226883871,9.102851505,9,2,15,7,22,22,11,10,1,0.173228346,5.5,0.335877863,133,0,133,0,133,0,6,127,0.954887218,0.045112782,0.045112782,4,0,0,2
msubram3,CSC226-002-BARNES-F16,3,158,0,738.266,738.266,0,4.64318239,0,4.64318239,8.828308682,4,9,14,7,28,26,8,5,3,0.209677419,3.714285714,0.396946565,131,0,126,5,131,0,7,124,0.946564885,0,0.053435115,2,0,0,9
msubram3,CSC226-002-BARNES-F16,4,9,0,34.603,0,34.603,3.844777778,3.844777778,0,8.821787465,0,0,0,0,2,0,0,0,0,0.180839747,0,0.337406384,7,0,7,0,7,0,7,0,0,0,1,0,7,0,0
msubram3,CSC226-002-BARNES-F16,4,77,35,302.644,302.644,0,3.880051282,0,3.880051282,8.955390819,6,4,1,0,3,7,4,3,1,0.175,1.166666667,0.304347826,75,0,75,0,75,0,35,40,0.533333333,0.466666667,0.466666667,1,0,0,1
msubram3,CSC226-002-BARNES-F16,4,58,0,607.839,607.839,0,10.47998276,0,10.47998276,9.771910934,1,2,6,6,8,10,5,2,3,0.208333333,1.666666667,0.37037037,50,0,50,0,50,0,2,48,0.96,0,0.04,5,0,0,2
msubram3,CSC226-002-BARNES-F16,4,7,0,113.747,113.747,0,16.24957143,0,16.24957143,9.942731034,1,0,1,0,1,0,2,2,0,0,0,0.337406384,6,0,6,0,6,0,0,6,1,0,0,4,0,0,0
msubram3,CSC226-002-BARNES-F16,4,9,4,29.713,29.713,0,3.301444444,0,3.301444444,9.753465973,0,0,0,0,3,0,0,0,0,0.180839747,0,0.337406384,6,0,6,0,6,0,6,0,0,0.666666667,1,0,0,0,0
msubram3,CSC226-002-BARNES-F16,4,9,0,53.895,53.895,0,5.988333333,0,5.988333333,9.697776721,0,0,1,0,6,1,0,0,0,0.333333333,0.2,0.25,3,0,3,0,3,0,0,3,1,0,0,0,0,0,0
msubram3,CSC226-002-BARNES-F16,4,117,0,535.228,535.228,0,4.535830508,0,4.535830508,9.510337448,6,8,10,2,22,18,8,6,2,0.189473684,3.6,0.36,96,0,96,0,96,0,1,95,0.989583333,0,0.010416667,4,0,0,2
msubram3,CSC226-002-BARNES-F16,4,39,0,213.342,213.342,0,5.33355,0,5.33355,9.500812386,4,2,4,1,6,11,0,0,0,0.323529412,1.833333333,0.55,34,0,34,0,34,0,0,34,1,0,0,0,0,0,0
msubram3,CSC226-002-BARNES-F16,5,42,25,68.241,68.241,0,1.587,0,1.587,9.330538796,2,0,4,0,3,5,1,0,1,0.333333333,1,0.5,40,0,40,0,40,0,25,15,0.375,0.625,0.625,0,0,0,0
msubram3,CSC226-002-BARNES-F16,5,11,0,90.86,0,90.86,8.26,8.26,0,9.390645069,0,0,0,0,2,0,0,0,0,0.180839747,0,0.337406384,9,0,9,0,9,0,9,0,0,0,1,0,9,0,0
msubram3,CSC226-002-BARNES-F16,5,85,0,519.003,519.003,0,6.034918605,0,6.034918605,9.395156597,3,0,12,7,11,16,6,3,3,0.213333333,2.666666667,0.395061728,75,0,75,0,75,0,0,75,1,0,0,2,0,0,0
msubram3,CSC226-002-BARNES-F16,6,10,0,60.333,0,60.333,6.0333,6.0333,0,9.391151688,0,0,0,0,2,0,0,0,0,0.180839747,0,0.337406384,8,0,8,0,8,0,8,0,0,0,1,0,8,0,0
msubram3,CSC226-002-BARNES-F16,6,70,28,357.913,357.913,0,5.041028169,0,5.041028169,9.407507279,2,2,6,2,6,12,0,0,0,0.324324324,2,0.558139535,65,0,65,0,65,0,28,37,0.569230769,0.430769231,0.430769231,1,0,0,0
msubram3,CSC226-002-BARNES-F16,6,40,0,162.977,162.977,0,4.631598379,0,0,9.832943687,4,4,4,0,7,11,1,1,0,0.323529412,1.329566161,0.337406384,34,0,34,0,34,0,0,34,1,0,0,1,0,0,0
tadicke3,CSC226-002-BARNES-F16,1,70,0,247.323,247.323,0,3.483422535,0,3.483422535,7.291462327,5,9,0,0,40,4,10,10,0,0.133333333,1,0.235294118,31,0,31,0,31,0,1,30,0.967741935,0,0.032258065,2,0,0,0
tadicke3,CSC226-002-BARNES-F16,1,18,0,79.32,79.32,0,4.174736842,0,4.174736842,6.725562704,4,1,0,0,2,3,2,2,0,0.176470588,1,0.3,17,0,17,0,17,0,0,17,1,0,0,0,0,0,0
tadicke3,CSC226-002-BARNES-F16,1,38,0,174.089,174.089,0,4.463820513,0,4.463820513,7.601799289,4,2,1,0,9,4,3,3,0,0.133333333,1,0.235294118,30,0,30,0,30,0,0,30,1,0,0,10,0,0,0
tadicke3,CSC226-002-BARNES-F16,1,21,0,47.364,47.364,0,2.152909091,0,2.152909091,7.134024299,2,2,0,0,10,4,0,0,0,0.333333333,1,0.5,12,0,12,0,12,0,0,12,1,0,0,0,0,0,0
tadicke3,CSC226-002-BARNES-F16,2,59,0,101.88,101.88,0,1.698,0,1.698,6.170660983,6,3,1,2,17,8,4,3,1,0.186046512,1.333333333,0.326530612,43,0,43,0,43,0,0,43,1,0,0,0,0,0,0
tadicke3,CSC226-002-BARNES-F16,2,22,0,30.661,0,30.661,1.393681818,1.393681818,0,6.159449245,0,0,0,0,10,0,0,0,0,0.180839747,0,0.337406384,12,0,12,0,12,0,12,0,0,0,1,0,7,5,0
tadicke3,CSC226-002-BARNES-F16,2,26,0,47.326,47.326,0,1.752814815,0,1.752814815,5.854797392,2,2,2,0,10,6,0,0,0,0.352941176,1.2,0.545454545,17,0,17,0,17,0,0,17,1,0,0,0,0,0,0
tadicke3,CSC226-002-BARNES-F16,3,7,0,61.142,0,61.142,8.734571429,8.734571429,0,5.854797392,0,0,0,0,2,0,0,0,0,0.180839747,0,0.337406384,5,0,5,0,5,0,5,0,0,0,1,0,5,0,0
tadicke3,CSC226-002-BARNES-F16,3,2,0,0.594,0,0.594,0.297,0.297,0,5.845445243,0,0,0,0,2,0,0,0,0,0.180839747,0,0.337406384,0,0,0,0,0,0,0,0,0.714590758,0.025626105,0.285409242,0,0,0,0
tadicke3,CSC226-002-BARNES-F16,3,137,0,393.64,393.64,0,2.852463768,0,2.852463768,5.335818314,9,2,12,0,53,15,8,3,5,0.178571429,3,0.337078652,85,0,42,43,85,0,1,84,0.988235294,0,0.011764706,10,0,0,0
tadicke3,CSC226-002-BARNES-F16,3,45,0,102.632,102.632,0,2.231130435,0,2.231130435,5.297974491,4,5,1,0,16,8,2,2,0,0.266666667,1.142857143,0.432432432,30,0,30,0,30,0,0,30,1,0,0,0,0,0,0
tadicke3,CSC226-002-BARNES-F16,4,31,0,114.83,114.83,0,3.5884375,0,3.5884375,5.430187284,5,2,1,0,10,7,1,0,1,0.318181818,1.166666667,0.5,22,0,22,0,22,0,0,22,1,0,0,0,0,0,0
tadicke3,CSC226-002-BARNES-F16,4,12,0,6.549,0,6.549,0.54575,0.54575,0,5.425844401,0,0,0,0,4,0,0,0,0,0,0,0.337406384,8,0,8,0,8,0,7,1,0.125,0,0.875,0,7,0,0
tadicke3,CSC226-002-BARNES-F16,4,77,0,144.012,144.012,0,1.846307692,0,1.846307692,5.072865025,6,6,4,0,23,16,0,0,0,0.296296296,2.666666667,0.533333333,55,0,13,42,55,0,1,54,0.981818182,0,0.018181818,0,0,0,0
tadicke3,CSC226-002-BARNES-F16,5,7,0,4.546,0,4.546,0.649428571,0.649428571,0,5.072865025,0,0,0,0,2,0,0,0,0,0.180839747,0,0.337406384,5,0,5,0,5,0,5,0,0,0,1,0,5,0,0
tadicke3,CSC226-002-BARNES-F16,5,6,0,1.112,0,1.112,0.185333333,0.185333333,0,5.069427628,0,0,0,0,2,0,0,0,0,0.180839747,0,0.337406384,4,0,4,0,4,0,4,0,0,0,1,0,4,0,0
tadicke3,CSC226-002-BARNES-F16,5,31,0,79.112,79.112,0,2.47225,0,2.47225,4.955237724,1,2,4,0,8,7,0,0,0,0.291666667,1.75,0.5,24,0,24,0,24,0,0,24,1,0,0,0,0,0,2
tadicke3,CSC226-002-BARNES-F16,5,68,0,156.181,156.181,0,2.263492754,0,2.263492754,4.95471204,4,4,2,0,20,8,2,2,0,0.166666667,1.333333333,0.296296296,49,0,1,48,49,0,1,48,0.979591837,0,0.020408163,0,0,0,1
tadicke3,CSC226-002-BARNES-F16,6,63,0,172.684,172.684,0,2.6981875,0,2.6981875,5.226451959,3,4,7,0,21,12,2,2,0,0.285714286,1.714285714,0.489795918,43,0,14,29,43,0,1,42,0.976744186,0,0.023255814,0,0,0,0
tadicke3,CSC226-002-BARNES-F16,6,3,0,17.221,0,17.221,5.740333333,5.740333333,0,5.223389644,0,0,0,0,2,0,0,0,0,0.180839747,0,0.337406384,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
tadicke3,CSC226-002-BARNES-F16,6,59,0,111.542,111.542,0,1.859033333,0,1.859033333,2.424660502,4,5,5,0,23,12,2,1,1,0.324324324,2,0.558139535,37,0,37,0,37,0,0,37,1,0,0,1,0,0,0
jethoma8,CSC226-002-BARNES-F16,1,61,1,250.557,250.557,0,4.107491803,0,4.107491803,8.852184028,5,1,1,0,36,0,7,5,2,0,0,0.337406384,25,0,7,18,25,0,12,13,0.52,0.04,0.48,1,0,0,0
jethoma8,CSC226-002-BARNES-F16,1,85,0,658.1,658.1,0,7.478409091,0,7.478409091,11.69219426,11,4,0,0,37,6,9,6,3,0.157894737,2,0.292682927,51,0,30,21,51,2,13,38,0.745098039,0,0.254901961,0,0,0,0
jethoma8,CSC226-002-BARNES-F16,1,320,3,2250.942,2250.942,0,6.925975385,0,6.925975385,12.98138023,32,15,17,9,102,10,63,32,31,0.046728972,2.5,0.091743119,223,0,162,61,223,0,9,214,0.959641256,0.013452915,0.040358744,0,0,0,0
jethoma8,CSC226-002-BARNES-F16,1,26,0,146.129,146.129,0,5.218892857,0,5.218892857,12.50204875,2,4,0,0,8,4,2,2,0,0.2,1,0.333333333,20,0,20,0,20,0,0,20,1,0,0,0,0,0,0
jethoma8,CSC226-002-BARNES-F16,1,23,0,77.758,77.758,0,3.239916667,0,3.239916667,11.11742399,2,4,0,0,6,5,1,0,1,0.277777778,1.25,0.454545455,18,0,18,0,18,0,0,18,1,0,0,0,0,0,0
jethoma8,CSC226-002-BARNES-F16,2,56,0,457.505,457.505,0,8.169732143,0,8.169732143,12.70383344,9,6,0,0,12,8,7,2,5,0.181818182,1.333333333,0.32,44,0,44,0,44,0,0,44,1,0,0,0,0,0,1
jethoma8,CSC226-002-BARNES-F16,2,15,0,191.457,2.013,189.444,11.9660625,12.6296,2.013,12.62896486,0,0,0,0,5,0,0,0,0,0,0,0.337406384,11,0,11,0,11,0,5,6,0.545454545,0,0.454545455,0,5,0,0
jethoma8,CSC226-002-BARNES-F16,2,44,0,452.246,452.246,0,10.27831818,0,10.27831818,13.39011692,9,3,0,0,5,5,7,6,1,0.128205128,1,0.227272727,39,0,39,0,39,0,0,39,1,0,0,0,0,0,0
jethoma8,CSC226-002-BARNES-F16,3,7,0,41.619,8.75,32.869,5.202375,4.695571429,8.75,13.35549372,0,0,0,0,3,0,0,0,0,0.180839747,0,0.337406384,5,0,5,0,5,0,5,0,0,0,1,0,5,0,0
jethoma8,CSC226-002-BARNES-F16,3,2,0,0.06,0.06,0,0.03,0,0.03,13.28303275,0,0,0,0,2,0,0,0,0,0.180839747,0,0.337406384,0,0,0,0,0,0,0,0,0.714590758,0.025626105,0.285409242,0,0,0,0
jethoma8,CSC226-002-BARNES-F16,3,132,0,787.176,787.176,0,5.874447761,0,5.874447761,11.71470592,26,14,2,0,21,24,18,3,15,0.224299065,4.8,0.428571429,113,0,110,3,113,0,6,107,0.946902655,0,0.053097345,0,0,0,3
jethoma8,CSC226-002-BARNES-F16,3,109,0,508.317,508.317,0,4.621063636,0,4.621063636,10.95993037,26,11,1,0,9,16,22,0,22,0.158415842,2.285714286,0.296296296,101,0,101,0,101,0,0,101,1,0,0,0,0,0,2
jethoma8,CSC226-002-BARNES-F16,4,83,0,270.003,270.003,0,3.214321429,0,3.214321429,10.28387718,18,10,0,0,14,13,15,2,13,0.185714286,2.166666667,0.342105263,70,0,70,0,70,0,0,70,1,0,0,0,0,0,0
jethoma8,CSC226-002-BARNES-F16,4,14,0,96.356,16.775,79.581,6.423733333,6.121615385,8.3875,10.27107092,1,0,0,0,8,1,0,0,0,1,0.166666667,0.285714286,7,0,7,0,7,0,6,1,0.142857143,0,0.857142857,0,6,0,0
jethoma8,CSC226-002-BARNES-F16,4,80,0,341.694,341.694,0,4.271175,0,4.271175,10.01100528,19,3,0,1,18,12,11,1,10,0.193548387,2,0.352941176,62,0,62,0,62,0,0,62,1,0,0,0,0,0,5
jethoma8,CSC226-002-BARNES-F16,5,106,0,544.96,544.96,0,5.045925926,0,5.045925926,10.01951718,28,7,5,0,10,17,23,2,21,0.173469388,3.4,0.330097087,98,0,98,0,98,0,0,98,1,0,0,0,0,0,2
jethoma8,CSC226-002-BARNES-F16,5,10,0,35.147,0,35.147,3.5147,3.5147,0,10.01433676,0,0,0,0,2,0,0,0,0,0.180839747,0,0.337406384,8,0,8,0,8,0,8,0,0,0,1,0,8,0,0
jethoma8,CSC226-002-BARNES-F16,5,135,0,518.049,518.049,0,3.781379562,0,3.781379562,9.500877525,19,9,11,0,21,19,20,4,16,0.168141593,3.166666667,0.319327731,116,0,68,48,116,0,3,113,0.974137931,0,0.025862069,0,0,0,5
jethoma8,CSC226-002-BARNES-F16,6,3,0,14.536,14.536,0,4.845333333,0,4.845333333,9.479890427,0,0,1,0,0,1,0,0,0,0.333333333,0.333333333,0.333333333,3,0,3,0,3,0,0,3,1,0,0,0,0,0,0
jethoma8,CSC226-002-BARNES-F16,6,13,0,57.94,57.94,0,4.138571429,0,4.138571429,9.417980871,1,2,1,0,3,4,0,0,0,0.363636364,1.333333333,0.571428571,11,0,11,0,11,0,0,11,1,0,0,0,0,0,0
jethoma8,CSC226-002-BARNES-F16,6,9,0,12.912,0,12.912,1.434666667,1.434666667,0,9.417980871,0,0,0,0,1,0,0,0,0,0.180839747,0,0.337406384,8,0,8,0,8,0,8,0,0,0,1,0,8,0,0
jethoma8,CSC226-002-BARNES-F16,6,9,0,9.477,0,9.477,1.053,1.053,0,9.414272025,0,0,0,0,3,0,0,0,0,0,0,0.337406384,6,0,6,0,6,0,5,1,0.166666667,0,0.833333333,0,5,0,0
jethoma8,CSC226-002-BARNES-F16,6,10,0,29.516,29.516,0,2.9516,0,2.9516,9.374563644,1,3,0,0,4,4,0,0,0,0.666666667,0.666666667,0.666666667,6,0,6,0,6,0,0,6,1,0,0,0,0,0,0
jethoma8,CSC226-002-BARNES-F16,6,2,0,25.906,0,25.906,12.953,12.953,0,9.382974099,0,0,0,0,2,0,0,0,0,0.180839747,0,0.337406384,0,0,0,0,0,0,0,0,0.714590758,0.025626105,0.285409242,0,0,0,0
jethoma8,CSC226-002-BARNES-F16,6,129,0,462.03,462.03,0,3.554076923,0,3.554076923,6.610093919,16,8,9,2,27,22,13,2,11,0.213592233,3.666666667,0.403669725,103,0,103,0,103,0,0,103,1,0,0,0,0,0,2
jli29,CSC226-001-BARNES-F16,1,67,9,400.336,400.336,0,5.887294118,0,5.887294118,12.14615448,3,4,0,0,9,4,3,1,2,0.083333333,1,0.153846154,59,0,59,0,59,0,11,48,0.813559322,0.152542373,0.186440678,15,0,0,0
jli29,CSC226-001-BARNES-F16,1,32,12,285.434,285.434,0,8.649515152,0,8.649515152,13.76918782,2,3,0,0,3,3,2,1,1,0.166666667,1,0.285714286,30,0,30,0,30,0,12,18,0.6,0.4,0.4,2,0,0,0
jli29,CSC226-001-BARNES-F16,1,72,10,681.505,681.505,0,9.209527027,0,9.209527027,14.6382974,3,6,1,0,10,4,6,4,2,0.074074074,1,0.137931034,64,0,64,0,64,0,10,54,0.84375,0.15625,0.15625,21,0,0,0
jli29,CSC226-001-BARNES-F16,1,80,0,475.867,475.867,0,5.803256098,0,5.803256098,14.08624909,2,3,3,0,22,7,1,1,0,0.116666667,1.75,0.21875,60,0,60,0,60,0,0,60,1,0,0,26,0,0,1
jli29,CSC226-001-BARNES-F16,2,61,1,209.862,209.862,0,3.331142857,0,3.331142857,3.312231847,3,9,0,0,11,5,7,7,0,0.1,1.25,0.185185185,52,0,52,0,52,0,2,50,0.961538462,0.019230769,0.038461538,12,0,0,0
jli29,CSC226-001-BARNES-F16,2,10,0,38.261,0,38.261,3.8261,3.8261,0,3.312231847,0,0,0,0,3,0,0,0,0,0,0,0.337406384,7,0,7,0,7,0,5,2,0.285714286,0,0.714285714,0,5,0,0
jli29,CSC226-001-BARNES-F16,2,8,0,88.716,0,88.716,11.0895,11.0895,0,3.259175594,0,0,0,0,2,0,0,0,0,0,0,0.337406384,6,0,6,0,6,0,4,2,0.333333333,0,0.666666667,0,4,0,0
jli29,CSC226-001-BARNES-F16,2,107,0,406.756,406.756,0,3.766259259,0,3.766259259,6.324745795,3,4,3,0,10,5,5,4,1,0.051020408,1,0.097087379,98,0,98,0,98,0,0,98,1,0,0,74,0,0,0
jli29,CSC226-001-BARNES-F16,3,14,0,261.969,0,261.969,18.71207143,18.71207143,0,6.324745795,0,0,0,0,4,0,0,0,0,0,0,0.337406384,10,0,10,0,10,0,5,5,0.5,0,0.5,0,5,0,0
jli29,CSC226-001-BARNES-F16,3,2,0,9.095,0,9.095,4.5475,4.5475,0,6.306779904,0,0,0,0,2,0,0,0,0,0.180839747,0,0.337406384,0,0,0,0,0,0,0,0,0.714590758,0.025626105,0.285409242,0,0,0,0
jli29,CSC226-001-BARNES-F16,3,531,11,3167.027,3167.027,0,5.953058271,0,5.953058271,10.1127722,26,4,25,10,36,27,38,15,23,0.055900621,5.4,0.110655738,496,0,496,0,496,0,13,483,0.973790323,0.022177419,0.026209677,269,0,0,18
jli29,CSC226-001-BARNES-F16,3,905,0,5530.442,5530.442,0,6.090795154,0,6.090795154,9.838865271,17,29,37,27,60,38,72,48,24,0.045023697,5.428571429,0.089306698,848,0,829,19,848,0,4,844,0.995283019,0,0.004716981,563,0,0,7
jli29,CSC226-001-BARNES-F16,4,88,19,309.57,296.565,13.005,3.401868132,4.335,3.370056818,6.763172426,4,2,2,0,27,8,0,0,0,0.186046512,1.333333333,0.326530612,64,0,64,0,64,0,21,43,0.671875,0.296875,0.328125,17,1,0,0
jli29,CSC226-001-BARNES-F16,4,9,0,25.556,0,25.556,2.839555556,2.839555556,0,6.729766628,0,0,0,0,2,0,0,0,0,0.180839747,0,0.337406384,7,0,7,0,7,0,7,0,0,0,1,0,7,0,0
jli29,CSC226-001-BARNES-F16,4,97,0,482.879,482.879,0,4.927336735,0,4.927336735,7.001099279,6,4,8,1,4,13,6,4,2,0.138297872,2.166666667,0.26,94,0,94,0,94,0,0,94,1,0,0,39,0,0,3
jli29,CSC226-001-BARNES-F16,5,8,0,21.84,0,21.84,2.73,2.73,0,6.988205136,0,0,0,0,2,0,0,0,0,0.180839747,0,0.337406384,6,0,6,0,6,0,6,0,0,0,1,0,6,0,0
jli29,CSC226-001-BARNES-F16,5,108,1,368.422,368.422,0,3.380018349,0,3.380018349,6.661194263,2,8,9,1,8,11,9,6,3,0.11,1.375,0.203703704,101,0,101,0,101,0,1,100,0.99009901,0.00990099,0.00990099,45,0,0,2
jli29,CSC226-001-BARNES-F16,5,112,0,596.251,596.251,0,5.23027193,0,5.23027193,7.801194097,4,1,9,4,11,12,6,3,3,0.116504854,2,0.220183486,103,0,103,0,103,0,0,103,1,0,0,58,0,0,1
jli29,CSC226-001-BARNES-F16,6,30,1,115.677,115.677,0,3.731516129,0,3.731516129,7.607392972,1,1,5,0,6,5,2,0,2,0.208333333,1.666666667,0.37037037,25,0,25,0,25,0,1,24,0.96,0.04,0.04,4,0,0,1
jli29,CSC226-001-BARNES-F16,6,63,0,229.743,229.743,0,3.589734375,0,3.589734375,7.25254386,4,1,7,2,6,9,5,2,3,0.155172414,1.285714286,0.276923077,58,0,58,0,58,0,0,58,1,0,0,17,0,0,2
jli29,CSC226-001-BARNES-F16,6,15,0,86.381,0,86.381,5.758733333,5.758733333,0,7.24750859,0,0,0,0,8,0,0,0,0,0.180839747,0,0.337406384,7,0,7,0,7,0,7,0,0,0,1,0,7,0,0
