student,course,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimeWE,avgstepTimePS,stepTimeDeviation,UseCount,PrepCount,MorphCount,OptionalCount,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp
slgerald,CSC226-001-BARNES-F16,330,2,2342.658,2257.82,84.838,6.972196429,9.426444444,6.904648318,12.41935928,12,15,34,0,57,39,22,12,10,0.144444444,1.857142857,0.268041237,279,0,201,78,279,0,9,270,0.967741935,0.007168459,0.032258065,39,5,0,11
slgerald,CSC226-001-BARNES-F16,289,6,1631.122,1577.769,53.353,5.529227119,4.850272727,5.555524648,9.53088672,10,12,18,8,52,38,10,3,7,0.166666667,1.9,0.306451613,243,0,243,0,243,0,15,228,0.938271605,0.024691358,0.061728395,37,7,1,14
slgerald,CSC226-001-BARNES-F16,1084,5,7177.949,7101.947,76.002,6.54922354,8.444666667,6.533529899,11.61609819,64,36,104,18,158,142,80,43,37,0.154684096,4.176470588,0.298319328,938,0,938,0,938,0,20,918,0.978678038,0.00533049,0.021321962,91,7,0,50
slgerald,CSC226-001-BARNES-F16,135,0,750.78,742.209,8.571,5.362714286,1.224428571,5.580518797,9.271229226,4,0,25,4,17,30,3,3,0,0.254237288,1.666666667,0.441176471,123,0,123,0,123,0,5,118,0.959349593,0,0.040650407,7,5,0,11
slgerald,CSC226-001-BARNES-F16,193,2,1237.514,1212.531,24.983,6.281796954,2.271181818,6.518983871,12.1235806,8,7,18,3,17,25,11,11,0,0.147058824,1.315789474,0.264550265,180,0,180,0,180,0,10,170,0.944444444,0.011111111,0.055555556,26,8,0,4
swang41,CSC226-002-BARNES-F16,731,32,3999.856,3999.856,0,5.405210811,0,5.405210811,10.33768295,12,21,29,13,70,29,46,17,29,0.04723127,1.933333333,0.092209857,670,0,670,0,670,4,56,614,0.91641791,0.047761194,0.08358209,351,0,0,15
swang41,CSC226-002-BARNES-F16,157,9,685.436,529.591,155.845,4.25736646,4.329027778,4.236728,7.502573249,6,12,0,1,17,8,11,6,5,0.071428571,0.470588235,0.124031008,144,0,144,0,144,0,32,112,0.777777778,0.0625,0.222222222,55,13,10,0
swang41,CSC226-002-BARNES-F16,248,17,1466.609,1295.878,170.731,5.751407843,21.341375,5.246469636,8.122836644,13,12,1,2,15,19,9,2,7,0.087557604,0.95,0.160337553,240,0,240,0,240,0,23,217,0.904166667,0.070833333,0.095833333,97,6,0,1
swang41,CSC226-002-BARNES-F16,679,35,5590.736,5245.108,345.628,8.149760933,38.40311111,7.747574594,14.36943856,28,24,37,1,43,60,30,15,15,0.100166945,2.142857143,0.19138756,643,0,643,0,643,0,44,599,0.931570762,0.054432348,0.068429238,228,7,0,16
swang41,CSC226-002-BARNES-F16,167,0,1198.033,1055.991,142.042,6.96530814,12.91290909,6.558950311,12.93560418,5,0,17,4,22,22,4,3,1,0.151724138,1.222222222,0.26993865,150,0,150,0,150,0,5,145,0.966666667,0,0.033333333,39,5,0,6
swang41,CSC226-002-BARNES-F16,460,14,2580.309,2369.205,211.104,5.561010776,13.194,5.288404018,10.12663408,20,9,54,8,39,35,57,20,37,0.087281796,1.842105263,0.166666667,425,0,418,7,425,0,24,401,0.943529412,0.032941176,0.056470588,94,8,0,9
kmpatel7,CSC226-002-BARNES-F16,164,10,2047.762,2047.762,0,11.97521637,0,11.97521637,17.09349065,17,10,2,1,45,16,14,13,1,0.14159292,1.066666667,0.25,126,0,126,0,126,0,13,113,0.896825397,0.079365079,0.103174603,21,0,0,0
kmpatel7,CSC226-002-BARNES-F16,66,0,853.268,511.141,342.127,12.73534328,15.55122727,11.35868889,16.66974301,3,7,0,0,23,4,6,6,0,0.125,0.266666667,0.170212766,44,0,44,0,44,0,12,32,0.727272727,0,0.272727273,0,12,0,0
kmpatel7,CSC226-002-BARNES-F16,264,22,2619.808,2535.569,84.239,9.739063197,7.658090909,9.827786822,16.35757863,20,9,15,6,90,28,22,18,4,0.2,1.12,0.339393939,178,1,178,1,179,1,39,140,0.782122905,0.122905028,0.217877095,0,6,0,0
kmpatel7,CSC226-002-BARNES-F16,382,1,3651.059,3396.712,254.347,9.385755784,15.8966875,9.106466488,15.92797385,40,27,10,3,116,63,17,15,2,0.248031496,1.852941176,0.4375,273,0,253,20,273,0,19,254,0.93040293,0.003663004,0.06959707,0,7,0,0
kmpatel7,CSC226-002-BARNES-F16,67,0,559.33,482.317,77.013,7.990428571,6.41775,8.315810345,15.3672596,5,0,10,1,22,14,2,1,1,0.358974359,0.736842105,0.482758621,48,0,48,0,48,0,9,39,0.8125,0,0.1875,0,9,0,0
kmpatel7,CSC226-002-BARNES-F16,322,3,4110.605,3983.432,127.173,12.49424012,7.9483125,12.72661981,18.12980714,15,8,55,4,79,46,36,24,12,0.203539823,1.769230769,0.365079365,250,0,250,0,250,0,24,226,0.904,0.012,0.096,0,11,0,0
mjcanzia,CSC226-002-BARNES-F16,473,45,3494.907,3494.907,0,7.265918919,0,7.265918919,12.21395397,25,24,14,15,57,24,54,40,14,0.066298343,1.333333333,0.126315789,424,0,424,0,424,4,62,362,0.853773585,0.106132075,0.146226415,170,0,0,7
mjcanzia,CSC226-002-BARNES-F16,109,8,463.495,383.172,80.323,4.101725664,5.737357143,3.870424242,5.619311164,4,5,1,0,22,9,1,1,0,0.125,0.428571429,0.193548387,91,0,91,0,91,0,19,72,0.791208791,0.087912088,0.208791209,22,10,0,1
mjcanzia,CSC226-002-BARNES-F16,710,17,4041.526,4007.741,33.785,5.668339411,3.3785,5.700911807,9.33080716,24,16,33,11,81,48,36,20,16,0.07960199,1.6,0.151658768,632,0,613,19,632,0,29,603,0.954113924,0.026898734,0.045886076,321,6,0,19
mjcanzia,CSC226-002-BARNES-F16,464,40,2955.24,2946.74,8.5,6.328137045,0.944444444,6.433930131,10.68439673,20,11,14,4,48,30,19,11,8,0.080862534,1.666666667,0.154241645,419,0,419,0,419,0,48,371,0.885441527,0.095465394,0.114558473,186,7,0,11
mjcanzia,CSC226-002-BARNES-F16,150,11,714.872,710.02,4.852,4.672366013,0.255368421,5.298656716,7.276099247,3,4,12,0,25,17,2,1,1,0.171717172,0.586206897,0.265625,128,0,128,0,128,0,29,99,0.7734375,0.0859375,0.2265625,35,15,0,4
mjcanzia,CSC226-002-BARNES-F16,208,0,720.205,716.959,3.246,3.413293839,0.249692308,3.621005051,5.273171864,11,13,13,0,24,27,10,7,3,0.158823529,1.421052632,0.285714286,187,0,187,0,187,0,17,170,0.909090909,0,0.090909091,38,9,0,4
rkjaouha,CSC226-001-BARNES-F16,259,0,1693.238,1693.238,0,6.341715356,0,6.341715356,10.79926922,50,22,14,1,50,21,66,49,17,0.100478469,1.4,0.1875,217,0,217,0,217,2,8,209,0.963133641,0,0.036866359,0,0,0,0
rkjaouha,CSC226-001-BARNES-F16,225,0,748.67,690.19,58.48,3.240995671,5.848,3.123031674,5.436845184,31,29,9,0,36,21,48,33,15,0.110526316,1.235294118,0.202898551,195,0,195,0,195,0,5,190,0.974358974,0,0.025641026,5,5,0,0
rkjaouha,CSC226-001-BARNES-F16,184,0,661.445,579.241,82.204,3.499708995,8.2204,3.23598324,5.370695076,18,20,18,0,33,22,34,21,13,0.145695364,1.1,0.257309942,156,0,156,0,156,0,5,151,0.967948718,0,0.032051282,7,5,0,0
rkjaouha,CSC226-001-BARNES-F16,198,0,1374.207,1349.902,24.305,6.769492611,2.4305,6.994310881,12.95862777,27,16,8,0,45,26,25,14,11,0.173333333,1.130434783,0.300578035,158,0,158,0,158,0,8,150,0.949367089,0,0.050632911,2,8,0,0
rkjaouha,CSC226-001-BARNES-F16,198,0,1045.675,1000.556,45.119,5.151108374,6.445571429,5.104877551,8.758631225,20,6,27,2,36,25,30,16,14,0.154320988,1.388888889,0.277777778,167,0,167,0,167,0,5,162,0.97005988,0,0.02994012,6,5,0,0
rkjaouha,CSC226-001-BARNES-F16,128,0,581.85,510.389,71.461,4.441603053,7.1461,4.218090909,7.287818041,9,12,15,0,18,19,17,9,8,0.180952381,1,0.306451613,113,0,113,0,113,0,8,105,0.92920354,0,0.07079646,4,8,0,0
dpmoody,CSC226-001-BARNES-F16,902,30,4884.333,4884.333,0,5.367398901,0,5.367398901,10.13725753,42,29,36,18,166,42,83,41,42,0.061946903,1.826086957,0.119828816,740,4,739,5,744,8,66,678,0.911290323,0.040322581,0.088709677,352,0,0,11
dpmoody,CSC226-001-BARNES-F16,73,2,453.812,326.73,127.082,5.971210526,12.7082,4.950454545,10.00300434,7,6,0,0,16,8,5,4,1,0.156862745,0.533333333,0.242424242,60,0,60,0,60,0,9,51,0.85,0.033333333,0.15,8,7,0,0
dpmoody,CSC226-001-BARNES-F16,389,21,1935.958,1828.189,107.769,4.926101781,8.289923077,4.811023684,9.831454583,15,25,10,8,78,37,21,10,11,0.131205674,1.541666667,0.241830065,315,0,315,0,315,0,33,282,0.895238095,0.066666667,0.104761905,61,8,1,10
dpmoody,CSC226-001-BARNES-F16,494,0,3284.08,3180.455,103.625,6.621129032,5.18125,6.681628151,12.26915194,35,12,42,14,77,49,54,20,34,0.122194514,2.722222222,0.233890215,419,0,419,0,419,0,18,401,0.957040573,0,0.042959427,48,14,2,10
dpmoody,CSC226-001-BARNES-F16,159,1,739.675,682.197,57.478,4.565895062,3.831866667,4.640795918,8.872746923,8,1,26,2,31,22,15,8,7,0.188034188,1.157894737,0.323529412,131,0,131,0,131,0,14,117,0.893129771,0.007633588,0.106870229,1,11,2,5
dpmoody,CSC226-001-BARNES-F16,239,4,953.911,933.007,20.904,3.909471311,3.484,3.920197479,6.191947262,14,12,29,0,41,39,16,7,9,0.201030928,1.772727273,0.361111111,203,0,203,0,203,0,9,194,0.955665025,0.019704433,0.044334975,36,4,0,0
admaycoc,CSC226-002-BARNES-F16,145,0,858.679,858.679,0,5.649203947,0,5.649203947,7.66343176,11,13,1,0,59,16,9,7,2,0.175824176,1.066666667,0.301886792,89,4,93,0,93,0,2,91,0.978494624,0,0.021505376,0,0,0,1
admaycoc,CSC226-002-BARNES-F16,281,1,1599.245,1545.718,53.527,5.611385965,4.866090909,5.641306569,8.933722549,13,11,21,3,74,26,22,16,6,0.128712871,1.733333333,0.239631336,211,0,211,0,211,0,9,202,0.957345972,0.004739336,0.042654028,0,7,1,0
admaycoc,CSC226-002-BARNES-F16,153,0,895.178,885.328,9.85,5.665683544,1.407142857,5.863099338,10.91817251,19,8,7,4,27,25,13,7,6,0.198412698,1.25,0.342465753,131,0,131,0,131,0,5,126,0.961832061,0,0.038167939,0,5,0,2
admaycoc,CSC226-002-BARNES-F16,393,1,2863.601,2798.351,65.25,7.213100756,7.25,7.212244845,11.5407718,28,14,33,9,98,54,30,20,10,0.1875,3,0.352941176,299,0,232,67,299,0,11,288,0.963210702,0.003344482,0.036789298,6,7,0,4
admaycoc,CSC226-002-BARNES-F16,107,0,365.227,306.625,58.602,3.320245455,5.327454545,3.097222222,4.667288273,5,6,8,0,29,19,0,0,0,0.267605634,1,0.422222222,81,0,46,35,81,0,10,71,0.87654321,0,0.12345679,0,7,2,0
admaycoc,CSC226-002-BARNES-F16,142,0,474.044,464.2,9.844,3.269268966,3.281333333,3.269014085,5.90053024,12,10,9,0,30,23,8,6,2,0.205357143,1.210526316,0.351145038,115,0,3,112,115,0,3,112,0.973913043,0,0.026086957,3,1,0,0
dhochst,CSC226-002-BARNES-F16,497,41,5300.3,5300.3,0,10.51646825,0,10.51646825,16.88550733,24,28,42,17,121,41,70,28,42,0.135313531,1.322580645,0.245508982,372,11,378,5,383,2,80,303,0.791122715,0.107049608,0.208877285,35,0,0,5
dhochst,CSC226-002-BARNES-F16,64,4,420.468,350.223,70.245,6.275641791,2.926875,8.14472093,12.24760006,4,5,0,0,17,8,1,1,0,0.242424242,0.470588235,0.32,50,0,50,0,50,0,17,33,0.66,0.08,0.34,0,10,3,0
dhochst,CSC226-002-BARNES-F16,198,13,1453.599,1439.277,14.322,7.231835821,1.4322,7.535481675,14.19025389,22,8,8,1,35,25,14,2,12,0.170068027,1.25,0.299401198,166,0,166,0,166,0,19,147,0.885542169,0.078313253,0.114457831,0,6,0,13
dhochst,CSC226-002-BARNES-F16,175,0,1377.938,1365.164,12.774,7.829193182,0.709666667,8.640278481,14.75204418,8,2,25,17,20,17,35,20,15,0.11971831,0.944444444,0.2125,156,0,156,0,156,0,14,142,0.91025641,0,0.08974359,10,14,0,3
dhochst,CSC226-002-BARNES-F16,804,5,5814.9,5790.588,24.312,7.205576208,1.279578947,7.348461929,13.10947472,57,21,72,16,162,106,60,27,33,0.176666667,3.655172414,0.337042925,644,1,397,248,645,0,45,600,0.930232558,0.007751938,0.069767442,47,15,0,20
dhochst,CSC226-002-BARNES-F16,265,8,996.378,988.812,7.566,3.717828358,0.472875,3.923857143,6.910384535,18,17,18,0,59,43,10,5,5,0.228723404,1.954545455,0.40952381,209,0,145,64,209,0,21,188,0.899521531,0.038277512,0.100478469,2,12,0,12
jjravi,CSC226-002-BARNES-F16,998,19,4338.526,4338.526,0,4.312650099,0,4.312650099,8.989078452,59,33,101,12,361,109,96,58,38,0.177235772,7.266666667,0.346031746,644,1,645,0,645,4,30,615,0.953488372,0.029457364,0.046511628,12,0,0,20
jjravi,CSC226-002-BARNES-F16,103,0,285.155,235.639,49.516,2.640324074,4.126333333,2.454572917,6.494371141,7,8,1,0,56,15,1,1,0,0.326086957,1.153846154,0.508474576,52,0,52,0,52,0,6,46,0.884615385,0,0.115384615,0,5,1,0
jjravi,CSC226-002-BARNES-F16,433,5,1425.197,1369.271,55.926,3.253874429,3.107,3.260169048,7.332717634,22,15,40,5,126,52,30,19,11,0.174496644,2.6,0.327044025,312,0,312,0,312,0,14,298,0.955128205,0.016025641,0.044871795,6,6,1,12
jjravi,CSC226-002-BARNES-F16,182,0,488.184,421.116,67.068,2.638832432,3.529894737,2.536843373,4.317773771,13,7,13,0,54,25,8,1,7,0.204918033,1.388888889,0.357142857,131,0,131,0,131,0,9,122,0.93129771,0,0.06870229,0,8,1,3
jjravi,CSC226-002-BARNES-F16,172,0,504.495,490.236,14.259,2.882828571,1.4259,2.971127273,5.74576627,10,8,21,1,54,29,11,5,6,0.252173913,1.526315789,0.432835821,121,0,121,0,121,0,6,115,0.950413223,0,0.049586777,0,6,0,2
jjravi,CSC226-002-BARNES-F16,195,1,543.683,477.305,66.378,2.759812183,4.148625,2.637044199,5.11407552,14,9,17,0,59,22,18,11,7,0.173228346,1.157894737,0.301369863,138,0,138,0,138,0,11,127,0.920289855,0.007246377,0.079710145,12,9,1,0
gkprufer,CSC226-001-BARNES-F16,134,0,800.382,800.382,0,5.676468085,0,5.676468085,9.769653743,15,16,0,1,24,16,16,15,1,0.139130435,1.066666667,0.246153846,117,0,117,0,117,0,2,115,0.982905983,0,0.017094017,32,0,0,1
gkprufer,CSC226-001-BARNES-F16,126,0,891.269,867.732,23.537,6.909062016,2.139727273,7.353661017,12.74828018,11,12,0,0,12,8,15,5,10,0.072727273,0.533333333,0.128,117,0,117,0,117,0,7,110,0.94017094,0,0.05982906,35,7,0,0
gkprufer,CSC226-001-BARNES-F16,310,1,1333.067,1277.678,55.389,4.218566456,7.912714286,4.134880259,5.869827822,26,14,9,0,34,25,24,8,16,0.090909091,1.25,0.169491525,282,0,282,0,282,0,7,275,0.975177305,0.003546099,0.024822695,97,5,0,5
gkprufer,CSC226-001-BARNES-F16,372,0,2455.122,2364.974,90.148,6.546992,5.63425,6.587671309,11.84452521,34,12,24,0,26,31,39,10,29,0.092261905,1.722222222,0.175141243,349,0,349,0,349,0,13,336,0.962750716,0,0.037249284,110,9,2,6
gkprufer,CSC226-001-BARNES-F16,215,0,1157.991,1079.234,78.757,5.311885321,9.844625,5.139209524,7.905816447,7,6,23,6,18,22,20,13,7,0.114583333,1.157894737,0.208530806,200,0,200,0,200,0,8,192,0.96,0,0.04,82,6,0,1
gkprufer,CSC226-001-BARNES-F16,166,0,733.978,644.082,89.896,4.343065089,6.915076923,4.128730769,4.99400263,11,13,6,2,21,19,13,7,6,0.136690647,1,0.240506329,148,0,148,0,148,0,9,139,0.939189189,0,0.060810811,40,8,0,2
lbgesner,CSC226-001-BARNES-F16,668,8,5032.583,5032.583,0,7.422688791,0,7.422688791,12.58903157,41,21,15,6,115,23,60,28,32,0.042910448,1.533333333,0.083484574,563,0,480,83,563,0,27,536,0.952042629,0.014209591,0.047957371,304,0,0,0
lbgesner,CSC226-001-BARNES-F16,109,0,566.565,475.765,90.8,4.969868421,10.08888889,4.531095238,7.318576651,8,7,4,0,23,14,5,2,3,0.162790698,0.823529412,0.27184466,91,0,91,0,91,0,5,86,0.945054945,0,0.054945055,33,5,0,0
lbgesner,CSC226-001-BARNES-F16,435,0,2225.116,2212.514,12.602,5.057081818,1.800285714,5.109732102,7.557141447,22,13,26,1,45,31,31,16,15,0.079487179,1.55,0.151219512,395,0,395,0,395,0,5,390,0.987341772,0,0.012658228,169,5,0,11
lbgesner,CSC226-001-BARNES-F16,481,0,2719.895,2640.541,79.354,5.619617769,6.612833333,5.594366525,8.78278661,27,9,12,5,55,19,34,8,26,0.045023697,1.055555556,0.086363636,429,0,429,0,429,0,7,422,0.983682984,0,0.016317016,210,7,0,7
lbgesner,CSC226-001-BARNES-F16,246,0,1188.286,1185.005,3.281,4.772232932,0.410125,4.917033195,7.669696475,16,9,21,2,25,27,21,7,14,0.123853211,1.421052632,0.227848101,224,0,224,0,224,0,6,218,0.973214286,0,0.026785714,51,6,0,6
lbgesner,CSC226-001-BARNES-F16,410,0,2344.221,2331.298,12.923,5.662369565,1.2923,5.770539604,9.475609093,20,16,34,1,34,44,27,12,15,0.11827957,2.315789474,0.225063939,380,0,380,0,380,0,8,372,0.978947368,0,0.021052632,100,8,0,13
kdmidge2,CSC226-002-BARNES-F16,402,66,2189.088,2189.088,0,5.339239024,0,5.339239024,10.02758224,29,29,12,0,77,22,48,23,25,0.084615385,1.466666667,0.16,328,5,333,0,333,0,73,260,0.780780781,0.198198198,0.219219219,33,0,0,2
kdmidge2,CSC226-002-BARNES-F16,361,36,1394.71,1296.719,97.991,3.81068306,4.666238095,3.758605797,7.733040209,12,27,28,9,39,22,54,10,44,0.081784387,0.628571429,0.144736842,327,0,327,0,327,0,58,269,0.822629969,0.110091743,0.177370031,26,10,7,10
kdmidge2,CSC226-002-BARNES-F16,467,20,2139.558,2101.334,38.224,4.552251064,3.8224,4.568117391,8.207954256,38,18,31,13,52,32,68,13,55,0.081632653,1.6,0.155339806,418,0,418,0,418,0,26,392,0.937799043,0.04784689,0.062200957,61,6,0,7
kdmidge2,CSC226-002-BARNES-F16,439,4,2435.409,2373.272,62.137,5.497537246,2.589041667,5.664133652,10.8749542,24,27,33,1,76,42,43,26,17,0.121387283,1.5,0.22459893,367,0,367,0,367,0,21,346,0.942779292,0.010899183,0.057220708,46,14,1,8
kdmidge2,CSC226-002-BARNES-F16,384,12,1815.755,1781.824,33.931,4.655782051,4.847285714,4.652281984,8.452166628,10,11,49,11,51,58,23,12,11,0.182389937,3.222222222,0.345238095,339,0,339,0,339,0,21,318,0.938053097,0.03539823,0.061946903,36,5,0,11
kdmidge2,CSC226-002-BARNES-F16,230,0,867.935,827.578,40.357,3.741099138,3.104384615,3.778894977,5.997775847,13,8,25,5,26,33,18,7,11,0.169230769,1.5,0.304147465,206,0,206,0,206,0,11,195,0.946601942,0,0.053398058,17,7,4,10
jcwall,CSC226-001-BARNES-F16,997,3,3918.237,3918.237,0,3.902626494,0,3.902626494,6.936330114,25,33,36,33,108,45,83,28,55,0.05107832,3,0.100446429,896,0,833,63,896,0,15,881,0.983258929,0.003348214,0.016741071,493,0,0,16
jcwall,CSC226-001-BARNES-F16,248,0,1119.224,1093.436,25.788,4.423810277,2.865333333,4.481295082,7.201331039,10,14,3,4,35,14,17,11,6,0.0657277,0.823529412,0.12173913,218,0,218,0,218,0,5,213,0.97706422,0,0.02293578,127,5,0,0
jcwall,CSC226-001-BARNES-F16,375,11,1230.5,1225.587,4.913,3.204427083,0.701857143,3.250893899,4.343522603,37,14,19,3,69,48,26,7,19,0.163265306,2.4,0.305732484,315,0,253,62,315,0,21,294,0.933333333,0.034920635,0.066666667,73,5,0,5
jcwall,CSC226-001-BARNES-F16,215,0,969.716,906.746,62.97,4.489425926,3.498333333,4.579525253,5.620721257,9,2,11,6,45,16,12,5,7,0.101910828,0.888888889,0.182857143,171,0,171,0,171,0,14,157,0.918128655,0,0.081871345,68,14,0,7
jcwall,CSC226-001-BARNES-F16,216,0,856.471,846.999,9.472,3.910826484,0.861090909,4.072110577,5.249257018,4,6,15,9,34,22,12,10,2,0.127906977,1.157894737,0.230366492,185,0,151,34,185,0,13,172,0.92972973,0,0.07027027,68,9,0,5
jcwall,CSC226-001-BARNES-F16,197,0,810.642,806.836,3.806,4.013079208,0.634333333,4.116510204,6.229320285,10,10,15,4,31,28,11,4,7,0.167664671,1.272727273,0.296296296,171,0,171,0,171,0,4,167,0.976608187,0,0.023391813,56,4,0,3
tsstuelk,CSC226-002-BARNES-F16,873,21,3859.066,3859.066,0,4.385302273,0,4.385302273,7.548117765,41,25,27,24,346,45,72,40,32,0.088062622,3,0.171102662,532,2,534,0,534,0,23,511,0.956928839,0.039325843,0.043071161,187,0,0,4
tsstuelk,CSC226-002-BARNES-F16,434,6,1602.134,1557.722,44.412,3.649507973,5.5515,3.614204176,5.251300833,18,9,22,8,121,33,24,12,12,0.107491857,1.941176471,0.203703704,318,0,318,0,318,0,11,307,0.965408805,0.018867925,0.034591195,87,5,0,15
tsstuelk,CSC226-002-BARNES-F16,234,0,747.298,744.954,2.344,3.126769874,0.334857143,3.211008621,4.985702474,16,10,15,4,75,28,17,8,9,0.176100629,1.4,0.312849162,164,0,164,0,164,0,5,159,0.969512195,0,0.030487805,20,5,0,1
tsstuelk,CSC226-002-BARNES-F16,256,0,739.511,735.663,3.848,2.855254826,0.427555556,2.942652,4.518207256,11,6,16,4,87,31,6,3,3,0.187878788,1.722222222,0.338797814,172,0,172,0,172,0,7,165,0.959302326,0,0.040697674,28,7,0,9
tsstuelk,CSC226-002-BARNES-F16,138,0,297.097,294.777,2.32,2.077601399,0.331428571,2.167477941,2.780321327,6,1,14,6,59,23,4,4,0,0.291139241,1.277777778,0.474226804,84,0,84,0,84,0,5,79,0.94047619,0,0.05952381,1,5,0,3
tsstuelk,CSC226-002-BARNES-F16,305,0,863.047,859.874,3.173,2.802100649,0.3173,2.885483221,5.259865915,7,8,21,2,115,27,11,6,5,0.145945946,1.421052632,0.264705882,193,0,193,0,193,0,8,185,0.958549223,0,0.041450777,25,8,0,7
djbaucom,CSC226-001-BARNES-F16,145,13,1598.969,1598.969,0,10.51953289,0,10.51953289,15.66647772,10,13,0,0,53,16,7,6,1,0.2,1.066666667,0.336842105,99,0,99,0,99,4,19,80,0.808080808,0.131313131,0.191919192,0,0,0,0
djbaucom,CSC226-001-BARNES-F16,44,0,397.54,153.335,244.205,8.834222222,10.17520833,7.301666667,15.49494505,2,5,0,0,19,6,1,1,0,0.428571429,0.4,0.413793103,26,0,26,0,26,0,12,14,0.538461538,0,0.461538462,0,12,0,0
djbaucom,CSC226-001-BARNES-F16,55,0,523.56,364.614,158.946,9.026896552,14.44963636,7.757744681,10.9167308,8,6,1,0,11,12,3,3,0,0.292682927,0.6,0.393442623,47,0,47,0,47,0,6,41,0.872340426,0,0.127659574,0,6,0,0
djbaucom,CSC226-001-BARNES-F16,110,0,1177.665,935.931,241.734,10.60959459,13.42966667,10.06377419,16.73636675,10,6,8,0,17,15,9,8,1,0.192307692,0.833333333,0.3125,94,0,94,0,94,0,16,78,0.829787234,0,0.170212766,0,14,0,0
djbaucom,CSC226-001-BARNES-F16,66,0,726.054,546.609,179.445,10.83662687,9.444473684,11.3876875,16.5960361,8,0,8,1,9,9,8,7,1,0.209302326,0.473684211,0.290322581,58,0,58,0,58,0,15,43,0.74137931,0,0.25862069,0,15,0,0
djbaucom,CSC226-001-BARNES-F16,196,7,1412.441,1406.606,5.835,7.027069652,1.945,7.104070707,12.07964393,15,11,26,5,26,39,18,16,2,0.242236025,2.052631579,0.433333333,175,0,175,0,175,0,14,161,0.92,0.04,0.08,0,1,0,0
cjhall3,CSC226-001-BARNES-F16,489,0,1991.337,1991.337,0,4.006714286,0,4.006714286,6.919115454,24,25,11,3,95,38,25,22,3,0.095238095,2.533333333,0.183574879,402,0,402,0,402,0,3,399,0.992537313,0,0.007462687,106,0,0,5
cjhall3,CSC226-001-BARNES-F16,60,0,132.151,111.509,20.642,2.033092308,1.876545455,2.064981481,2.417947199,7,7,0,0,17,13,1,1,0,0.302325581,0.764705882,0.433333333,48,0,48,0,48,0,5,43,0.895833333,0,0.104166667,1,5,0,0
cjhall3,CSC226-001-BARNES-F16,88,0,199.264,159.825,39.439,2.189714286,2.629266667,2.102960526,2.969551206,6,7,0,0,30,13,0,0,0,0.240740741,0.65,0.351351351,61,0,61,0,61,0,7,54,0.885245902,0,0.114754098,0,7,0,0
cjhall3,CSC226-001-BARNES-F16,222,0,339.637,329.294,10.343,1.509497778,1.0343,1.5316,1.95324042,11,6,0,4,124,16,5,5,0,0.170212766,0.888888889,0.285714286,101,0,101,0,101,0,7,94,0.930693069,0,0.069306931,5,7,0,0
cjhall3,CSC226-001-BARNES-F16,206,0,319.208,315.066,4.142,1.527311005,0.51775,1.567492537,1.863919747,5,3,18,1,83,21,6,6,0,0.175,1.105263158,0.302158273,126,0,126,0,126,0,6,120,0.952380952,0,0.047619048,0,6,0,1
cjhall3,CSC226-001-BARNES-F16,192,0,381.81,377.163,4.647,1.958,1.549,1.964390625,2.308336832,9,6,17,2,69,27,7,6,1,0.216,1.421052632,0.375,126,0,126,0,126,0,1,125,0.992063492,0,0.007936508,2,1,0,3
msubram3,CSC226-002-BARNES-F16,281,65,1545.486,1545.486,0,5.347702422,0,5.347702422,10.57484845,18,13,9,0,32,23,17,12,5,0.122340426,1.533333333,0.226600985,257,0,257,0,257,0,69,188,0.73151751,0.252918288,0.26848249,25,0,0,4
msubram3,CSC226-002-BARNES-F16,208,0,1200.27,1068.297,131.973,5.74291866,3.218853659,6.358910714,10.83150667,5,7,13,5,31,20,10,6,4,0.13986014,1.333333333,0.253164557,177,1,178,0,178,0,35,143,0.803370787,0,0.196629213,25,18,17,16
msubram3,CSC226-002-BARNES-F16,565,67,2515.935,2454.377,61.558,4.406190893,8.794,4.35173227,9.0536713,20,13,44,14,121,64,27,20,7,0.192771084,0.453900709,0.270613108,450,0,413,37,450,0,118,332,0.737777778,0.148888889,0.262222222,10,5,0,12
msubram3,CSC226-002-BARNES-F16,370,39,1938.192,1903.589,34.603,5.168512,3.844777778,5.201062842,10.42352003,18,16,23,9,74,47,19,13,6,0.207964602,0.326388889,0.254054054,301,0,301,0,301,0,75,226,0.750830565,0.129568106,0.249169435,14,7,0,5
msubram3,CSC226-002-BARNES-F16,139,25,716.892,626.032,90.86,5.048535211,8.26,4.778870229,8.662053736,5,0,16,7,17,21,7,3,4,0.230769231,1.105263158,0.381818182,125,0,125,0,125,0,34,91,0.728,0.2,0.272,2,9,0,0
msubram3,CSC226-002-BARNES-F16,121,28,582.888,522.555,60.333,4.700709677,6.0333,4.583815789,9.46043383,6,6,10,2,17,23,1,1,0,0.323943662,1.210526316,0.511111111,107,0,107,0,107,0,36,71,0.663551402,0.261682243,0.336448598,2,8,0,0
